wavelength,window,geomag,period,lag_hours,spearman_r,n
1405,-1,quiet_kp4,full,9,0.2767584754315368,856
1405,-1,quiet_kp4,full,12,0.30162571264437155,857
1405,-1,quiet_kp4,full,15,0.3424275554510298,858
1405,-1,quiet_kp4,full,18,0.32491087167698696,859
1405,-1,quiet_kp4,full,21,0.2908042406512115,860
1405,-1,quiet_kp4,full,24,0.30744498660917985,860
1405,-1,quiet_kp4,full,27,0.3290487739789352,860
1405,-1,quiet_kp4,full,30,0.3105005330198259,860
1405,-1,quiet_kp4,full,33,0.2836533231503045,859
1405,-1,quiet_kp4,full,36,0.3022846519368349,858
1405,-1,quiet_kp4,full,39,0.3355853107731536,857
1405,-1,quiet_kp4,full,42,0.3042585170436533,856
1405,-1,quiet_kp4,full,45,0.273835200330295,856
1405,-1,quiet_kp4,full,48,0.30309303210531313,855
1405,-1,quiet_kp4,full,51,0.3197805884418732,854
1405,-1,quiet_kp4,full,54,0.29217485702995405,854
1405,-1,quiet_kp4,full,57,0.27102446601388064,854
1405,-1,quiet_kp4,full,60,0.2915964257476131,853
1405,-1,quiet_kp4,full,63,0.319232463975809,851
1405,-1,quiet_kp4,full,66,0.29885027629292926,849
1405,-1,quiet_kp4,full,69,0.26996647651312133,846
1405,-1,quiet_kp4,full,72,0.2808892458473367,843
1405,-1,quiet_kp4,full,75,0.3009423806682589,840
1405,-1,quiet_kp4,full,78,0.2781401463120002,837
1405,-1,quiet_kp4,full,81,0.263289585504905,835
1405,-1,quiet_kp4,full,84,0.2949201410639235,832
1405,-1,quiet_kp4,full,87,0.3044200911679973,830
1405,-1,quiet_kp4,full,90,0.27086260813959145,829
1405,-1,quiet_kp4,full,93,0.25332475415454614,828
1405,-1,quiet_kp4,full,96,0.2832779980106638,828
1405,-1,quiet_kp4,full,99,0.29346007305037003,829
1405,-1,quiet_kp4,full,102,0.2567009772514145,828
1405,-1,quiet_kp4,full,105,0.2295100411299367,827
1405,-1,quiet_kp4,full,108,0.2676731197950831,827
1405,-1,quiet_kp4,full,111,0.29768069096901906,827
1405,-1,quiet_kp4,full,114,0.25501960175786337,826
1405,-1,quiet_kp4,full,117,0.22287750919477103,825
1405,-1,quiet_kp4,full,120,0.26212080102181434,824
256,-1,quiet_kp3,full,0,0.16904409652787944,405
256,-1,quiet_kp3,full,3,0.17372254466825993,405
256,-1,quiet_kp3,full,6,0.17552155872401692,405
256,-1,quiet_kp3,full,9,0.17962664903600378,405
256,-1,quiet_kp3,full,12,0.17735629642368703,404
256,-1,quiet_kp3,full,15,0.18178894812558177,404
256,-1,quiet_kp3,full,18,0.18375795395916764,403
256,-1,quiet_kp3,full,21,0.1797377782535255,402
256,-1,quiet_kp3,full,24,0.1846050113696233,404
256,-1,quiet_kp3,full,27,0.1914613628443076,404
256,-1,quiet_kp3,full,30,0.18755557641612833,403
256,-1,quiet_kp3,full,33,0.17694689612031547,402
256,-1,quiet_kp3,full,36,0.1802690230093076,402
256,-1,quiet_kp3,full,39,0.18698845641719558,402
256,-1,quiet_kp3,full,42,0.17409275319164777,401
256,-1,quiet_kp3,full,45,0.15486228038925245,400
256,-1,quiet_kp3,full,48,0.16567475426466607,402
256,-1,quiet_kp3,full,51,0.18237663364869874,403
256,-1,quiet_kp3,full,54,0.16479014677668258,402
256,-1,quiet_kp3,full,57,0.13599918115159862,401
256,-1,quiet_kp3,full,60,0.15900155625972662,400
256,-1,quiet_kp3,full,63,0.18235057433568883,397
256,-1,quiet_kp3,full,66,0.1441666548130156,394
256,-1,quiet_kp3,full,69,0.11157519864132946,391
256,-1,quiet_kp3,full,72,0.14836350144435906,389
256,-1,quiet_kp3,full,75,0.17404850112695133,388
256,-1,quiet_kp3,full,78,0.13093331538927394,386
256,-1,quiet_kp3,full,81,0.09894416496931092,383
256,-1,quiet_kp3,full,84,0.1411007001433528,380
256,-1,quiet_kp3,full,87,0.1544575502755987,377
256,-1,quiet_kp3,full,90,0.11333211969507338,375
256,-1,quiet_kp3,full,93,0.0907345067546725,373
256,-1,quiet_kp3,full,96,0.12823666341637618,372
256,-1,quiet_kp3,full,99,0.15005980678530895,371
256,-1,quiet_kp3,full,102,0.10067543683662453,369
256,-1,quiet_kp3,full,105,0.05685283349987242,366
256,-1,quiet_kp3,full,108,0.1024578231862792,366
256,-1,quiet_kp3,full,111,0.15991219649427602,365
256,-1,quiet_kp3,full,114,0.09935042355936381,363
256,-1,quiet_kp3,full,117,0.05137839492017782,362
256,-1,quiet_kp3,full,120,0.12231154524243507,362
284,-1,quiet_kp3,full,0,0.17355816041374256,405
284,-1,quiet_kp3,full,3,0.1760949165524106,405
284,-1,quiet_kp3,full,6,0.17837461907110255,405
284,-1,quiet_kp3,full,9,0.17969222209577285,405
284,-1,quiet_kp3,full,12,0.18002695224030257,404
284,-1,quiet_kp3,full,15,0.19306703209609627,404
284,-1,quiet_kp3,full,18,0.19168615317144466,403
284,-1,quiet_kp3,full,21,0.1812845945208827,402
284,-1,quiet_kp3,full,24,0.19270961008425075,404
284,-1,quiet_kp3,full,27,0.19935594882896063,404
284,-1,quiet_kp3,full,30,0.18852748761413676,403
284,-1,quiet_kp3,full,33,0.18474525881141743,402
284,-1,quiet_kp3,full,36,0.197359181580141,402
284,-1,quiet_kp3,full,39,0.20146912449257212,402
284,-1,quiet_kp3,full,42,0.18306435404027246,401
284,-1,quiet_kp3,full,45,0.16755648472802953,400
284,-1,quiet_kp3,full,48,0.18670916501568566,402
284,-1,quiet_kp3,full,51,0.20559176209461985,403
284,-1,quiet_kp3,full,54,0.1847587431185009,402
284,-1,quiet_kp3,full,57,0.15493784196225854,401
284,-1,quiet_kp3,full,60,0.17955993474959214,400
284,-1,quiet_kp3,full,63,0.203769400394845,397
284,-1,quiet_kp3,full,66,0.165820479479368,394
284,-1,quiet_kp3,full,69,0.13880160759956156,391
284,-1,quiet_kp3,full,72,0.1798476746532825,389
284,-1,quiet_kp3,full,75,0.20686208707982257,388
284,-1,quiet_kp3,full,78,0.1576864473840013,386
284,-1,quiet_kp3,full,81,0.12260540408458984,383
284,-1,quiet_kp3,full,84,0.1669162310134091,380
284,-1,quiet_kp3,full,87,0.18662887206540912,377
284,-1,quiet_kp3,full,90,0.14153942428035043,375
284,-1,quiet_kp3,full,93,0.11619581358759568,373
284,-1,quiet_kp3,full,96,0.15462019505006325,372
284,-1,quiet_kp3,full,99,0.17950800987928198,371
284,-1,quiet_kp3,full,102,0.1282895302513542,369
284,-1,quiet_kp3,full,105,0.08703864950977543,366
284,-1,quiet_kp3,full,108,0.13638553686061686,366
284,-1,quiet_kp3,full,111,0.19134624638779146,365
284,-1,quiet_kp3,full,114,0.11867941199935172,363
284,-1,quiet_kp3,full,117,0.06720180373503985,362
284,-1,quiet_kp3,full,120,0.14639448406775338,362
304,-1,quiet_kp3,full,0,0.18787133228922237,405
304,-1,quiet_kp3,full,3,0.20018082267996917,405
304,-1,quiet_kp3,full,6,0.2021064668043159,405
304,-1,quiet_kp3,full,9,0.19810958107304985,405
304,-1,quiet_kp3,full,12,0.1874849519691423,404
304,-1,quiet_kp3,full,15,0.20189866794785352,404
304,-1,quiet_kp3,full,18,0.209095849401984,403
304,-1,quiet_kp3,full,21,0.19408064779350095,402
304,-1,quiet_kp3,full,24,0.19518426615200804,404
304,-1,quiet_kp3,full,27,0.2122524411250058,404
304,-1,quiet_kp3,full,30,0.2064050799732023,403
304,-1,quiet_kp3,full,33,0.19031390820382474,402
304,-1,quiet_kp3,full,36,0.20019476511491538,402
304,-1,quiet_kp3,full,39,0.2127628781828622,402
304,-1,quiet_kp3,full,42,0.1996892098112927,401
304,-1,quiet_kp3,full,45,0.18427483921774507,400
304,-1,quiet_kp3,full,48,0.19449755301387656,402
304,-1,quiet_kp3,full,51,0.2124330928704144,403
304,-1,quiet_kp3,full,54,0.19514018184049894,402
304,-1,quiet_kp3,full,57,0.16755797074477985,401
304,-1,quiet_kp3,full,60,0.19146963418521368,400
304,-1,quiet_kp3,full,63,0.21101404281156952,397
304,-1,quiet_kp3,full,66,0.17352558156873343,394
304,-1,quiet_kp3,full,69,0.14207201275158896,391
304,-1,quiet_kp3,full,72,0.1807660709152772,389
304,-1,quiet_kp3,full,75,0.21089696535654331,388
304,-1,quiet_kp3,full,78,0.16817725392252442,386
304,-1,quiet_kp3,full,81,0.13822485065547552,383
304,-1,quiet_kp3,full,84,0.17285613218636522,380
304,-1,quiet_kp3,full,87,0.1924693876271279,377
304,-1,quiet_kp3,full,90,0.15303697804073274,375
304,-1,quiet_kp3,full,93,0.12400215328165025,373
304,-1,quiet_kp3,full,96,0.16009797959053798,372
304,-1,quiet_kp3,full,99,0.18662607481840593,371
304,-1,quiet_kp3,full,102,0.13904540808040278,369
304,-1,quiet_kp3,full,105,0.09617800448033992,366
304,-1,quiet_kp3,full,108,0.14518443005389012,366
304,-1,quiet_kp3,full,111,0.19977839362523844,365
304,-1,quiet_kp3,full,114,0.13879616114673876,363
304,-1,quiet_kp3,full,117,0.0833743029733018,362
304,-1,quiet_kp3,full,120,0.1511749991557324,362
1175,-1,quiet_kp3,full,0,0.2515333799389792,405
1175,-1,quiet_kp3,full,3,0.25826536676656175,405
1175,-1,quiet_kp3,full,6,0.24165569266286238,405
1175,-1,quiet_kp3,full,9,0.25744633576658166,405
1175,-1,quiet_kp3,full,12,0.25685776187213427,404
1175,-1,quiet_kp3,full,15,0.255583490524404,404
1175,-1,quiet_kp3,full,18,0.2743921108899157,403
1175,-1,quiet_kp3,full,21,0.25872386180210744,402
1175,-1,quiet_kp3,full,24,0.25034718525616,404
1175,-1,quiet_kp3,full,27,0.2577680596843803,404
1175,-1,quiet_kp3,full,30,0.252174011890282,403
1175,-1,quiet_kp3,full,33,0.25156277115810155,402
1175,-1,quiet_kp3,full,36,0.25294906875620476,402
1175,-1,quiet_kp3,full,39,0.25497762574785954,402
1175,-1,quiet_kp3,full,42,0.2527818513417948,401
1175,-1,quiet_kp3,full,45,0.2412875705473159,400
1175,-1,quiet_kp3,full,48,0.2492026479854214,402
1175,-1,quiet_kp3,full,51,0.259017359459734,403
1175,-1,quiet_kp3,full,54,0.2307587019267135,402
1175,-1,quiet_kp3,full,57,0.2113566829195668,401
1175,-1,quiet_kp3,full,60,0.2363476646729042,400
1175,-1,quiet_kp3,full,63,0.24505609491622685,397
1175,-1,quiet_kp3,full,66,0.22349848166992273,394
1175,-1,quiet_kp3,full,69,0.2017563547157994,391
1175,-1,quiet_kp3,full,72,0.2284517327212051,389
1175,-1,quiet_kp3,full,75,0.24300300951791626,388
1175,-1,quiet_kp3,full,78,0.2049099954148755,386
1175,-1,quiet_kp3,full,81,0.18506717086107202,383
1175,-1,quiet_kp3,full,84,0.231600816596995,380
1175,-1,quiet_kp3,full,87,0.23444186448588503,377
1175,-1,quiet_kp3,full,90,0.19849175105245193,375
1175,-1,quiet_kp3,full,93,0.18315612078171153,373
1175,-1,quiet_kp3,full,96,0.22479313490166258,372
1175,-1,quiet_kp3,full,99,0.23840112610654307,371
1175,-1,quiet_kp3,full,102,0.17220797149217082,369
1175,-1,quiet_kp3,full,105,0.14070384537014202,366
1175,-1,quiet_kp3,full,108,0.21855871588880776,366
1175,-1,quiet_kp3,full,111,0.2637977113836086,365
1175,-1,quiet_kp3,full,114,0.1944466884195664,363
1175,-1,quiet_kp3,full,117,0.14502999584759468,362
1175,-1,quiet_kp3,full,120,0.2108041968257815,362
1216,-1,quiet_kp3,full,0,0.25089228134636127,405
1216,-1,quiet_kp3,full,3,0.2145344583719456,405
1216,-1,quiet_kp3,full,6,0.18892628179074067,405
1216,-1,quiet_kp3,full,9,0.23472391574132787,405
1216,-1,quiet_kp3,full,12,0.26495617303665847,404
1216,-1,quiet_kp3,full,15,0.22970460817793936,404
1216,-1,quiet_kp3,full,18,0.1993127500594954,403
1216,-1,quiet_kp3,full,21,0.2252676334791701,402
1216,-1,quiet_kp3,full,24,0.2485258616845969,404
1216,-1,quiet_kp3,full,27,0.2161915447127839,404
1216,-1,quiet_kp3,full,30,0.1843457576378726,403
1216,-1,quiet_kp3,full,33,0.21711055127634046,402
1216,-1,quiet_kp3,full,36,0.2578732421566357,402
1216,-1,quiet_kp3,full,39,0.22791794632894818,402
1216,-1,quiet_kp3,full,42,0.18837588863661744,401
1216,-1,quiet_kp3,full,45,0.20598822492640576,400
1216,-1,quiet_kp3,full,48,0.23066024801335056,402
1216,-1,quiet_kp3,full,51,0.20867690635587022,403
1216,-1,quiet_kp3,full,54,0.17089632128707527,402
1216,-1,quiet_kp3,full,57,0.1866069899877173,401
1216,-1,quiet_kp3,full,60,0.23771492321827006,400
1216,-1,quiet_kp3,full,63,0.21790541901170615,397
1216,-1,quiet_kp3,full,66,0.1572154155015345,394
1216,-1,quiet_kp3,full,69,0.16057606989284012,391
1216,-1,quiet_kp3,full,72,0.21169105190518808,389
1216,-1,quiet_kp3,full,75,0.19761227243974747,388
1216,-1,quiet_kp3,full,78,0.1375110650686021,386
1216,-1,quiet_kp3,full,81,0.15845129386354628,383
1216,-1,quiet_kp3,full,84,0.2222897738393727,380
1216,-1,quiet_kp3,full,87,0.19639553810500254,377
1216,-1,quiet_kp3,full,90,0.130489930595062,375
1216,-1,quiet_kp3,full,93,0.1437176759172374,373
1216,-1,quiet_kp3,full,96,0.19626012238590745,372
1216,-1,quiet_kp3,full,99,0.17597341711766543,371
1216,-1,quiet_kp3,full,102,0.10715537913310978,369
1216,-1,quiet_kp3,full,105,0.11956853628971313,366
1216,-1,quiet_kp3,full,108,0.1988924589919174,366
1216,-1,quiet_kp3,full,111,0.1972486754206943,365
1216,-1,quiet_kp3,full,114,0.1170612411195033,363
1216,-1,quiet_kp3,full,117,0.11248060239852946,362
1216,-1,quiet_kp3,full,120,0.19009959322111933,362
1335,-1,quiet_kp3,full,0,0.2011611670198219,405
1335,-1,quiet_kp3,full,3,0.21550468675767417,405
1335,-1,quiet_kp3,full,6,0.21451007169682484,405
1335,-1,quiet_kp3,full,9,0.20581956389399206,405
1335,-1,quiet_kp3,full,12,0.195947882629454,404
1335,-1,quiet_kp3,full,15,0.21989024378037472,404
1335,-1,quiet_kp3,full,18,0.23817141352667173,403
1335,-1,quiet_kp3,full,21,0.2057763446648,402
1335,-1,quiet_kp3,full,24,0.20428269460527523,404
1335,-1,quiet_kp3,full,27,0.23351468314738835,404
1335,-1,quiet_kp3,full,30,0.22808909534337013,403
1335,-1,quiet_kp3,full,33,0.20175100192557752,402
1335,-1,quiet_kp3,full,36,0.20609627370409575,402
1335,-1,quiet_kp3,full,39,0.2317358523989275,402
1335,-1,quiet_kp3,full,42,0.21844269922209406,401
1335,-1,quiet_kp3,full,45,0.18744060900380624,400
1335,-1,quiet_kp3,full,48,0.19519744396646987,402
1335,-1,quiet_kp3,full,51,0.22170466000342487,403
1335,-1,quiet_kp3,full,54,0.2053343179956113,402
1335,-1,quiet_kp3,full,57,0.17343190531134853,401
1335,-1,quiet_kp3,full,60,0.19429415183844898,400
1335,-1,quiet_kp3,full,63,0.22033992571820252,397
1335,-1,quiet_kp3,full,66,0.19142161899945703,394
1335,-1,quiet_kp3,full,69,0.1548960721412311,391
1335,-1,quiet_kp3,full,72,0.18657429020506433,389
1335,-1,quiet_kp3,full,75,0.2185106409642455,388
1335,-1,quiet_kp3,full,78,0.17872648298000748,386
1335,-1,quiet_kp3,full,81,0.15339190634697142,383
1335,-1,quiet_kp3,full,84,0.18405252113934306,380
1335,-1,quiet_kp3,full,87,0.20164750062035464,377
1335,-1,quiet_kp3,full,90,0.1713271134372511,375
1335,-1,quiet_kp3,full,93,0.14292314458666566,373
1335,-1,quiet_kp3,full,96,0.17820644107646078,372
1335,-1,quiet_kp3,full,99,0.20491097131389283,371
1335,-1,quiet_kp3,full,102,0.1592084396167111,369
1335,-1,quiet_kp3,full,105,0.11305521612041235,366
1335,-1,quiet_kp3,full,108,0.16724738121622687,366
1335,-1,quiet_kp3,full,111,0.22169644862211677,365
1335,-1,quiet_kp3,full,114,0.1624706283169367,363
1335,-1,quiet_kp3,full,117,0.10336074156924492,362
1335,-1,quiet_kp3,full,120,0.16722329303320496,362
1405,-1,quiet_kp3,full,0,0.26335314976489443,405
1405,-1,quiet_kp3,full,3,0.27001757647029073,405
1405,-1,quiet_kp3,full,6,0.250102514356526,405
1405,-1,quiet_kp3,full,9,0.24959780050254615,405
1405,-1,quiet_kp3,full,12,0.24955536082971405,404
1405,-1,quiet_kp3,full,15,0.2771551100519481,404
1405,-1,quiet_kp3,full,18,0.2868019922987817,403
1405,-1,quiet_kp3,full,21,0.261116864518087,402
1405,-1,quiet_kp3,full,24,0.2569720495622763,404
1405,-1,quiet_kp3,full,27,0.27184218835448476,404
1405,-1,quiet_kp3,full,30,0.27344110100799346,403
1405,-1,quiet_kp3,full,33,0.2580468756999025,402
1405,-1,quiet_kp3,full,36,0.2580524171959642,402
1405,-1,quiet_kp3,full,39,0.27458620956220237,402
1405,-1,quiet_kp3,full,42,0.2735843227751517,401
1405,-1,quiet_kp3,full,45,0.24950724692029322,400
1405,-1,quiet_kp3,full,48,0.25068758421342296,402
1405,-1,quiet_kp3,full,51,0.26485359361461125,403
1405,-1,quiet_kp3,full,54,0.24351300926233357,402
1405,-1,quiet_kp3,full,57,0.21433729110060673,401
1405,-1,quiet_kp3,full,60,0.23594584966156038,400
1405,-1,quiet_kp3,full,63,0.26043468238068446,397
1405,-1,quiet_kp3,full,66,0.2344086802079506,394
1405,-1,quiet_kp3,full,69,0.19733384992793104,391
1405,-1,quiet_kp3,full,72,0.22261211875342743,389
1405,-1,quiet_kp3,full,75,0.2529679672985853,388
1405,-1,quiet_kp3,full,78,0.21821614141170714,386
1405,-1,quiet_kp3,full,81,0.18567591212937273,383
1405,-1,quiet_kp3,full,84,0.21969236556165103,380
1405,-1,quiet_kp3,full,87,0.22908822652036154,377
1405,-1,quiet_kp3,full,90,0.201791785186028,375
1405,-1,quiet_kp3,full,93,0.18380034787337998,373
1405,-1,quiet_kp3,full,96,0.20827026814080507,372
1405,-1,quiet_kp3,full,99,0.2262691610835251,371
1405,-1,quiet_kp3,full,102,0.18344534884831806,369
1405,-1,quiet_kp3,full,105,0.13812064364653898,366
1405,-1,quiet_kp3,full,108,0.1964069166853806,366
1405,-1,quiet_kp3,full,111,0.24489108466202564,365
1405,-1,quiet_kp3,full,114,0.19217472632841798,363
1405,-1,quiet_kp3,full,117,0.14223524874779622,362
1405,-1,quiet_kp3,full,120,0.1981289259233916,362
256,-1,all,2404,0,0.24116724493542951,206
256,-1,all,2404,3,0.25867866445654747,205
256,-1,all,2404,6,0.18569378971100636,204
256,-1,all,2404,9,0.15879455230368011,203
256,-1,all,2404,12,0.2239271864838127,202
256,-1,all,2404,15,0.27963942662923014,201
256,-1,all,2404,18,0.21036225905647646,200
256,-1,all,2404,21,0.15530835998172682,199
256,-1,all,2404,24,0.2308272635288425,198
256,-1,all,2404,27,0.25039475873413514,197
256,-1,all,2404,30,0.1835252492250317,196
256,-1,all,2404,33,0.15370211526323455,195
256,-1,all,2404,36,0.21247632235293148,194
256,-1,all,2404,39,0.27157336680732863,193
256,-1,all,2404,42,0.19145043810867265,192
256,-1,all,2404,45,0.12802252686690546,191
256,-1,all,2404,48,0.21307807039413545,190
256,-1,all,2404,51,0.23676389555448904,189
256,-1,all,2404,54,0.1633571545962034,188
256,-1,all,2404,57,0.12453616874465517,187
256,-1,all,2404,60,0.18291753889476847,186
256,-1,all,2404,63,0.2331545430423411,185
256,-1,all,2404,66,0.17290940263142685,184
256,-1,all,2404,69,0.11678467647819038,183
256,-1,all,2404,72,0.18492810513460814,182
256,-1,all,2404,75,0.21668993989435978,181
256,-1,all,2404,78,0.1240100003086515,180
256,-1,all,2404,81,0.08861130291046806,179
256,-1,all,2404,84,0.18126156337340377,178
256,-1,all,2404,87,0.20363437267360332,177
256,-1,all,2404,90,0.09498789346246975,176
256,-1,all,2404,93,0.059068517689207345,175
256,-1,all,2404,96,0.17386713744696602,174
256,-1,all,2404,99,0.1841483143359091,173
256,-1,all,2404,102,0.07950276282182804,172
256,-1,all,2404,105,0.045129238966088274,171
256,-1,all,2404,108,0.15007602542729956,170
256,-1,all,2404,111,0.18148525682462335,169
256,-1,all,2404,114,0.05678246212562196,168
256,-1,all,2404,117,-0.0013681758685726655,167
256,-1,all,2404,120,0.11599976388952656,166
284,-1,all,2404,0,0.23646833935625128,206
284,-1,all,2404,3,0.27353289409536014,205
284,-1,all,2404,6,0.19256348460326098,204
284,-1,all,2404,9,0.14650079902223778,203
284,-1,all,2404,12,0.22267655042836834,202
284,-1,all,2404,15,0.3003517068124723,201
284,-1,all,2404,18,0.2102647566189155,200
284,-1,all,2404,21,0.13537992995279427,199
284,-1,all,2404,24,0.22924884381915733,198
284,-1,all,2404,27,0.2560186972804812,197
284,-1,all,2404,30,0.17698124935253293,196
284,-1,all,2404,33,0.13792422599491816,195
284,-1,all,2404,36,0.20977100993125775,194
284,-1,all,2404,39,0.2792569173655253,193
284,-1,all,2404,42,0.18710834712313162,192
284,-1,all,2404,45,0.1156895839074125,191
284,-1,all,2404,48,0.20869013721039076,190
284,-1,all,2404,51,0.2373789082635667,189
284,-1,all,2404,54,0.15542696769229933,188
284,-1,all,2404,57,0.10864386935282005,187
284,-1,all,2404,60,0.18139391763680188,186
284,-1,all,2404,63,0.2508642583677647,185
284,-1,all,2404,66,0.16507676600335192,184
284,-1,all,2404,69,0.08931998151527731,183
284,-1,all,2404,72,0.1825891706337318,182
284,-1,all,2404,75,0.22853095339283183,181
284,-1,all,2404,78,0.123787771227507,180
284,-1,all,2404,81,0.07171970790701568,179
284,-1,all,2404,84,0.17975506660609472,178
284,-1,all,2404,87,0.22349855438790883,177
284,-1,all,2404,90,0.10159806295399516,176
284,-1,all,2404,93,0.04305194805194806,175
284,-1,all,2404,96,0.16598536404795122,174
284,-1,all,2404,99,0.19032267036262757,173
284,-1,all,2404,102,0.0743497404621919,172
284,-1,all,2404,105,0.022017423860609116,171
284,-1,all,2404,108,0.13508832994424805,170
284,-1,all,2404,111,0.19001044204664114,169
284,-1,all,2404,114,0.06174548620426098,168
284,-1,all,2404,117,-0.012311006214764964,167
284,-1,all,2404,120,0.1125000819828033,166
304,-1,all,2404,0,0.23478672693016503,206
304,-1,all,2404,3,0.271457425025421,205
304,-1,all,2404,6,0.19895965114388903,204
304,-1,all,2404,9,0.15772727663957356,203
304,-1,all,2404,12,0.23049484567602407,202
304,-1,all,2404,15,0.2962952563913108,201
304,-1,all,2404,18,0.21380034500862527,200
304,-1,all,2404,21,0.1439759403075986,199
304,-1,all,2404,24,0.23316938484145075,198
304,-1,all,2404,27,0.25782532671582714,197
304,-1,all,2404,30,0.17407262787973452,196
304,-1,all,2404,33,0.14509378692000194,195
304,-1,all,2404,36,0.22679508408903204,194
